Date,USD Price,USD Open,USD High,USD Low,USD Vol.,USD Change %
8/15/2005,109.22,109.39,109.77,109.22,,-0.13%
8/12/2005,109.36,109.52,109.91,109.32,,-0.19%
8/11/2005,109.57,110.19,110.67,109.57,,-0.94%
8/10/2005,110.61,111.24,111.85,110.45,,-1.21%
8/9/2005,111.96,112.02,112.21,111.67,,-0.17%
8/8/2005,112.15,112.18,112.56,111.58,,0.25%
8/5/2005,111.87,111.56,112.19,111.17,,0.61%
8/4/2005,111.19,111.17,111.56,110.82,,0.14%
8/3/2005,111.04,111.28,111.92,111,,-0.30%
8/2/2005,111.37,111.88,112.3,111.19,,-0.77%
8/1/2005,112.23,112.49,112.72,111.75,,-0.25%
7/29/2005,112.51,112.48,112.69,112.01,,0.35%
7/28/2005,112.12,112.29,112.82,112.03,,-0.23%
7/27/2005,112.38,112.47,112.79,112.18,,-0.14%
7/26/2005,112.54,111.95,112.6,111.5,,1.03%
7/25/2005,111.39,111.41,111.96,111.34,,0.05%
7/22/2005,111.33,110.87,111.45,110.43,,0.96%
7/21/2005,110.27,111.57,112.83,109.92,,-2.30%
7/20/2005,112.87,112.8,113.7,112.59,,0.17%
7/19/2005,112.68,112.35,112.98,111.86,,0.70%
7/18/2005,111.9,112.12,112.35,111.56,,-0.28%
7/15/2005,112.21,112.25,112.39,111.76,,-0.11%
7/14/2005,112.33,112.09,112.39,111.71,,0.44%
7/13/2005,111.84,111.39,112.23,110.94,,0.97%
7/12/2005,110.77,111.32,111.79,110.77,,-0.89%
7/11/2005,111.76,111.98,112.25,111.68,,-0.42%
7/8/2005,112.23,112.17,112.52,111.87,,0.21%
7/7/2005,111.99,112.13,112.31,111.54,,-0.12%
7/6/2005,112.13,111.95,112.29,111.52,,0.40%
7/5/2005,111.68,111.62,112.1,111.47,,0.08%
7/4/2005,111.59,111.66,111.81,111.32,,-0.11%
7/1/2005,111.71,111.29,111.84,110.67,,0.82%
6/30/2005,110.8,110.61,110.97,110.07,,0.35%
6/29/2005,110.41,110.15,110.6,109.78,,0.48%
6/28/2005,109.88,109.57,110.07,109.29,,0.61%
6/27/2005,109.21,109.24,109.44,109.18,,0.17%
6/24/2005,109.03,109.02,109.38,108.88,,0.13%
6/23/2005,108.89,108.88,108.97,108.47,,0.06%
6/22/2005,108.83,108.59,109.08,108.34,,0.62%
6/21/2005,108.16,108.81,109.51,108.16,,-1.02%
6/20/2005,109.27,109.12,109.54,108.65,,0.71%
6/17/2005,108.5,108.76,109.05,108.49,,-0.36%
6/16/2005,108.89,109.04,109.39,108.7,,-0.27%
6/15/2005,109.19,109.3,109.66,109.14,,-0.24%
6/14/2005,109.45,109.48,109.63,109.1,,-0.05%
6/13/2005,109.5,109.06,109.69,108.48,,0.78%
6/10/2005,108.65,108.06,108.72,107.36,,1.20%
6/9/2005,107.36,107.35,107.73,107.11,,0.16%
6/8/2005,107.19,106.92,107.38,106.57,,0.54%
6/7/2005,106.61,106.76,107.01,106.54,,-0.25%
6/6/2005,106.88,107.32,107.84,106.71,,-0.65%
6/3/2005,107.58,107.96,108.27,107.5,,-0.62%
6/2/2005,108.25,108.42,108.75,108.11,,-0.37%
6/1/2005,108.65,108.57,108.84,108.14,,0.14%
5/31/2005,108.5,108.26,108.58,107.74,,0.49%
5/30/2005,107.97,108,108.16,107.76,,0.00%
5/27/2005,107.97,107.99,108.09,107.76,,0.03%
5/26/2005,107.94,107.82,108.24,107.66,,0.24%
5/25/2005,107.68,107.63,107.85,107.28,,0.16%
5/24/2005,107.51,107.67,107.78,107.23,,-0.11%
5/23/2005,107.63,107.94,108.26,107.57,,-0.46%
5/20/2005,108.13,107.91,108.29,107.43,,0.46%
5/19/2005,107.64,107.33,107.7,106.98,,0.60%
5/18/2005,107,107.25,107.75,106.76,,-0.46%
5/17/2005,107.49,107.15,107.56,106.58,,0.66%
5/16/2005,106.78,107.15,107.77,106.72,,-0.48%
5/13/2005,107.29,107.09,107.43,106.7,,0.42%
5/12/2005,106.84,106.34,106.91,105.7,,0.97%
5/11/2005,105.81,105.69,105.9,105.01,,0.27%
5/10/2005,105.53,105.63,105.95,105.39,,-0.09%
5/9/2005,105.63,105.4,105.72,105.14,,0.59%
5/6/2005,105.01,104.76,105.12,104.53,,0.54%
5/5/2005,104.45,104.54,104.67,104.24,,-0.08%
5/4/2005,104.53,104.76,104.97,104.22,,-0.53%
5/3/2005,105.09,105.05,105.34,104.87,,0.02%
5/2/2005,105.07,105.1,105.43,104.93,,0.39%
4/29/2005,104.66,105.41,106.13,104.6,,-1.37%
4/28/2005,106.11,106.04,106.27,105.67,,0.23%
4/27/2005,105.87,106,106.35,105.7,,-0.18%
4/26/2005,106.06,105.94,106.16,105.58,,0.41%
4/25/2005,105.63,105.64,106.06,105.55,,-0.34%
4/22/2005,105.99,106.48,106.94,105.81,,-0.81%
4/21/2005,106.86,106.94,107.42,106.71,,0.01%
4/20/2005,106.85,106.86,107.45,106.68,,0.10%
4/19/2005,106.74,107.12,107.51,106.72,,-0.66%
4/18/2005,107.45,107.53,108.02,107.31,,-0.33%
4/15/2005,107.81,108.02,108.53,107.49,,-0.37%
4/14/2005,108.21,107.81,108.38,107.29,,0.86%
4/13/2005,107.29,107.51,107.84,107.18,,-0.36%
4/12/2005,107.68,107.79,108.42,107.53,,-0.06%
4/11/2005,107.75,108.07,108.5,107.68,,-0.41%
4/8/2005,108.19,108.42,108.88,108.17,,-0.40%
4/7/2005,108.62,108.66,108.81,108.14,,-0.06%
4/6/2005,108.68,108.46,108.77,107.89,,0.47%
4/5/2005,108.17,108.28,108.88,108.08,,-0.12%
4/4/2005,108.3,107.96,108.4,107.6,,0.67%
4/1/2005,107.58,107.36,107.76,106.88,,0.46%
3/31/2005,107.09,107.35,107.53,106.73,,-0.35%
3/30/2005,107.47,107.56,107.65,107.12,,-0.03%
3/29/2005,107.5,107.38,107.61,106.96,,0.40%
3/28/2005,107.07,106.76,107.35,106.42,,0.64%
3/25/2005,106.39,106.35,106.53,106.28,,0.06%
3/24/2005,106.33,106.15,106.57,105.92,,0.29%
3/23/2005,106.02,105.76,106.15,105.3,,0.45%
3/22/2005,105.54,105.42,105.69,104.9,,0.42%
3/21/2005,105.1,104.99,105.45,104.69,,0.35%
3/18/2005,104.73,104.65,105,104.52,,0.21%
3/17/2005,104.51,104.35,104.82,104.12,,0.35%
3/16/2005,104.15,104.39,104.64,103.94,,-0.33%
3/15/2005,104.49,104.7,105.02,104.17,,-0.37%
3/14/2005,104.88,104.34,105.2,103.75,,0.88%
3/11/2005,103.97,104.06,104.25,103.78,,-0.05%
3/10/2005,104.02,104.06,104.32,103.78,,0.06%
3/9/2005,103.96,104.32,104.74,103.69,,-0.68%
3/8/2005,104.67,104.95,105.17,104.41,,-0.50%
3/7/2005,105.2,104.98,105.35,104.58,,0.46%
3/4/2005,104.72,105.04,105.55,104.39,,-0.48%
3/3/2005,105.22,105.01,105.35,104.76,,0.50%
3/2/2005,104.7,104.6,105.1,104.4,,0.27%
3/1/2005,104.42,104.51,104.78,104.18,,-0.13%
2/28/2005,104.56,104.95,105.09,104.14,,-0.62%
2/25/2005,105.21,105.32,105.56,105.06,,-0.09%
2/24/2005,105.3,105.12,105.54,104.65,,0.44%
2/23/2005,104.84,104.44,105.11,104.09,,0.77%
2/22/2005,104.04,104.8,105.57,103.86,,-1.46%
2/21/2005,105.58,105.64,105.8,105.41,,-0.03%
2/18/2005,105.61,105.6,105.83,105.21,,0.10%
2/17/2005,105.5,105.49,105.78,105.19,,0.10%
2/16/2005,105.39,104.92,105.69,104.49,,0.96%
2/15/2005,104.39,104.76,105.38,104.3,,-0.72%
2/14/2005,105.15,105.29,105.53,104.66,,-0.50%
2/11/2005,105.68,105.79,105.92,105.5,,-0.14%
2/10/2005,105.83,105.73,106.7,105.45,,0.19%
2/9/2005,105.63,105.71,105.96,105.33,,-0.10%
2/8/2005,105.74,105.33,105.94,104.82,,0.84%
2/7/2005,104.86,104.63,104.98,104.12,,0.74%
2/4/2005,104.09,104.3,104.6,103.53,,-0.34%
2/3/2005,104.45,104.04,104.72,103.62,,0.78%
2/2/2005,103.64,103.64,104.03,103.38,,-0.07%
2/1/2005,103.71,103.69,104.1,103.54,,0.07%
1/31/2005,103.64,103.63,103.79,103.38,,0.29%
1/28/2005,103.34,103.16,103.69,102.57,,0.19%
1/27/2005,103.14,102.85,103.51,102.82,,0.14%
1/26/2005,103,103.56,104.11,102.82,,-1.02%
1/25/2005,104.06,103.38,104.31,102.57,,1.43%
1/24/2005,102.59,102.7,102.97,102.57,,-0.10%
1/21/2005,102.69,103.05,103.89,102.64,,-0.59%
1/20/2005,103.3,103.09,103.53,102.51,,0.48%
1/19/2005,102.81,102.53,102.93,102.13,,0.52%
1/18/2005,102.28,102.19,102.96,102.15,,0.23%
1/17/2005,102.05,102.06,102.23,101.73,,0.04%
1/14/2005,102.01,102.24,103.13,101.87,,-0.37%
1/13/2005,102.39,102.4,102.78,102.29,,-0.02%
1/12/2005,102.41,102.89,103.53,102.18,,-0.90%
1/11/2005,103.34,103.83,104.28,103.14,,-0.82%
1/10/2005,104.19,104.59,104.81,104.11,,-0.56%
1/7/2005,104.78,104.88,105.13,103.97,,-0.27%
1/6/2005,105.06,104.58,105.14,103.9,,0.94%
1/5/2005,104.08,104.37,104.91,103.8,,-0.50%
1/4/2005,104.6,103.68,104.73,102.51,,1.84%
1/3/2005,102.71,102.75,103.37,102.35,,0.25%
12/31/2004,102.45,102.85,103.08,102.34,,-0.63%
12/30/2004,103.1,103.46,104.19,102.93,,-0.64%
12/29/2004,103.76,103.46,104.27,103.1,,0.69%
12/28/2004,103.05,103.07,103.31,102.87,,0.08%
12/27/2004,102.97,103.39,104.06,102.82,,-0.67%
12/24/2004,103.66,103.63,103.79,103.49,,0.08%
12/23/2004,103.58,103.9,104.23,103.55,,-0.59%
12/22/2004,104.19,104.32,104.48,103.93,,-0.13%
12/21/2004,104.33,104.23,104.62,103.75,,0.28%
12/20/2004,104.04,104.04,104.49,103.9,,-0.11%
12/17/2004,104.15,104.48,104.74,104.11,,-0.56%
12/16/2004,104.74,104.5,104.96,103.53,,0.38%
12/15/2004,104.34,104.91,105.67,104.01,,-1.11%
12/14/2004,105.51,105.15,105.74,104.63,,0.65%
12/13/2004,104.83,105.12,105.51,104.6,,-0.29%
12/10/2004,105.14,104.95,106.07,104.68,,0.55%
12/9/2004,104.57,104.34,105,103.92,,0.51%
12/8/2004,104.04,103.47,104.91,102.81,,1.14%
12/7/2004,102.87,103.07,103.28,102.44,,-0.32%
12/6/2004,103.2,102.68,103.32,101.99,,1.12%
12/3/2004,102.06,102.65,103.57,102.05,,-1.08%
12/2/2004,103.17,102.93,103.35,101.94,,0.53%
12/1/2004,102.63,102.77,103.03,102.61,,-0.26%
11/30/2004,102.9,102.95,103.29,102.52,,0.07%
11/29/2004,102.83,102.79,103.06,102.56,,0.28%
11/26/2004,102.54,102.57,103.21,102.21,,-0.01%
11/25/2004,102.55,102.65,102.96,102.39,,-0.24%
11/24/2004,102.8,103.06,103.66,102.6,,-0.48%
11/23/2004,103.3,103.23,103.65,102.97,,0.09%
11/22/2004,103.21,103.24,103.38,103.02,,0.14%
11/19/2004,103.07,103.68,104.36,102.77,,-1.10%
11/18/2004,104.22,104.13,104.38,103.67,,0.21%
11/17/2004,104,104.69,105.51,103.85,,-1.27%
11/16/2004,105.34,105.32,105.59,105.22,,0.09%
11/15/2004,105.25,105.43,105.63,105.2,,-0.27%
11/12/2004,105.54,106.09,106.76,105.4,,-0.98%
11/11/2004,106.58,106.9,107.1,106.56,,-0.51%
11/10/2004,107.13,106.4,107.3,105.7,,1.32%
11/9/2004,105.73,105.62,105.91,105.49,,0.22%
11/8/2004,105.5,105.43,105.72,105.32,,-0.07%
11/5/2004,105.57,105.82,106.48,105.52,,-0.42%
11/4/2004,106.01,106.14,106.47,105.8,,-0.23%
11/3/2004,106.25,106.16,106.87,105.99,,0.12%
11/2/2004,106.12,106.24,106.74,106.05,,-0.28%
11/1/2004,106.42,106.2,106.55,105.77,,0.61%
10/29/2004,105.78,105.99,106.31,105.71,,-0.44%
10/28/2004,106.25,106.41,106.85,106.01,,-0.11%
10/27/2004,106.37,106.75,107.14,106.26,,-0.41%
10/26/2004,106.81,106.84,106.99,106.46,,0.19%
10/25/2004,106.61,107.02,107.15,106.24,,-0.54%
10/22/2004,107.19,107.42,107.75,107.18,,-0.25%
10/21/2004,107.46,107.94,108.38,107.35,,-0.75%
10/20/2004,108.27,108.32,108.67,108.13,,-0.01%
10/19/2004,108.28,108.8,109.45,108.28,,-0.88%
10/18/2004,109.24,109.23,109.54,109.17,,-0.08%
10/15/2004,109.33,109.48,109.68,108.88,,-0.30%
10/14/2004,109.66,109.72,109.83,109.22,,-0.11%
10/13/2004,109.78,109.74,110.12,109.48,,0.22%
10/12/2004,109.54,109.52,110.04,109.24,,0.27%
10/11/2004,109.25,109.43,109.57,109.13,,-0.23%
10/8/2004,109.5,110.38,111.27,109.38,,-1.52%
10/7/2004,111.19,111.24,111.42,110.98,,-0.06%
10/6/2004,111.26,111.26,111.46,111.03,,0.08%
10/5/2004,111.17,111.04,111.3,110.73,,0.26%
10/4/2004,110.88,110.75,111.2,110.54,,0.33%
10/1/2004,110.51,110.31,110.59,109.9,,0.46%
9/30/2004,110,110.52,111.21,109.87,,-0.78%
9/29/2004,110.87,111.12,111.39,110.7,,-0.43%
9/28/2004,111.35,111.33,111.7,111.16,,0.11%
9/27/2004,111.23,110.9,111.38,110.54,,0.40%
9/24/2004,110.79,110.82,110.85,110.38,,-0.01%
9/23/2004,110.8,110.73,110.89,110.29,,0.23%
9/22/2004,110.55,110.22,110.72,109.65,,0.76%
9/21/2004,109.72,109.81,110.16,109.6,,-0.12%
9/20/2004,109.85,109.9,110.14,109.72,,0.25%
9/17/2004,109.58,109.6,110.22,109.41,,-0.01%
9/16/2004,109.59,109.82,110.07,109.5,,-0.35%
9/15/2004,109.98,109.86,110.38,109.35,,0.33%
9/14/2004,109.62,109.85,110.1,109.37,,-0.38%
9/13/2004,110.04,109.8,110.33,109.39,,0.42%
9/10/2004,109.58,109.59,110.29,109.25,,0.01%
9/9/2004,109.57,109.45,109.99,109.2,,0.19%
9/8/2004,109.36,109.37,109.77,109.13,,-0.02%
9/7/2004,109.38,109.77,110.21,109.26,,-0.66%
9/6/2004,110.11,110.37,110.57,109.96,,-0.27%
9/3/2004,110.41,109.96,110.68,109.13,,0.85%
9/2/2004,109.48,109.46,109.62,109.28,,0.06%
9/1/2004,109.41,109.27,109.69,109.04,,0.27%
8/31/2004,109.11,109.49,110.2,108.82,,-0.64%
8/30/2004,109.81,109.78,110.42,109.58,,0.22%
8/27/2004,109.57,109.63,109.74,109.1,,-0.05%
8/26/2004,109.62,109.89,110.26,109.42,,-0.43%
8/25/2004,110.09,109.88,110.43,109.46,,0.42%
8/24/2004,109.63,109.73,110.04,109.44,,-0.18%
8/23/2004,109.83,109.5,109.9,109.15,,0.65%
8/20/2004,109.12,109.27,109.72,109,,-0.24%
8/19/2004,109.38,109.4,109.6,109.13,,0.03%
8/18/2004,109.35,109.62,110.15,109.32,,-0.45%
8/17/2004,109.84,110.15,110.6,109.87,,-0.56%
8/16/2004,110.46,110.42,110.98,110.37,,-0.22%
8/13/2004,110.7,110.74,112.04,110.54,,-0.07%
8/12/2004,110.78,110.85,111.2,110.47,,0.19%
8/11/2004,110.57,111.1,111.44,110.6,,-0.70%
8/10/2004,111.35,111.02,111.47,110.46,,0.62%
8/9/2004,110.66,110.54,110.86,110.16,,0.10%
8/6/2004,110.55,111.17,111.88,109.92,,-1.07%
8/5/2004,111.75,111.41,111.82,110.86,,0.63%
8/4/2004,111.05,110.9,111.73,110.55,,0.35%
8/3/2004,110.66,110.73,111.12,110.46,,-0.08%
8/2/2004,110.75,110.95,111.4,110.63,,-0.61%
7/30/2004,111.43,111.75,112.16,111.13,,-0.55%
7/29/2004,112.05,111.88,112.43,111.55,,0.36%
7/28/2004,111.65,111.33,111.89,110.82,,0.69%
7/27/2004,110.89,110.42,111.15,109.65,,0.85%
7/26/2004,109.96,110.06,110.14,109.49,,-0.16%
7/23/2004,110.14,109.97,110.26,109.68,,0.36%
7/22/2004,109.75,109.77,109.91,109.32,,-0.01%
7/21/2004,109.76,109.17,110.22,108.43,,1.07%
7/20/2004,108.6,108.34,108.77,108.13,,0.32%
7/19/2004,108.25,108.53,108.81,108.13,,-0.42%
7/16/2004,108.71,109.29,109.97,108.61,,-0.95%
7/15/2004,109.75,109.5,109.99,109.04,,0.54%
7/14/2004,109.16,108.85,109.4,108.49,,0.51%
7/13/2004,108.61,108.42,109.4,108.21,,0.37%
7/12/2004,108.21,108.2,108.39,107.59,,0.02%
7/9/2004,108.19,108.59,108.96,108.03,,-0.67%
7/8/2004,108.92,108.79,109.13,108.42,,0.26%
7/7/2004,108.64,109.07,109.49,108.27,,-0.71%
7/6/2004,109.42,109.33,109.71,108.91,,0.32%
7/5/2004,109.07,108.77,109.19,108.35,,0.75%
7/2/2004,108.26,108.36,109.27,108.16,,-0.04%
7/1/2004,108.3,108.63,108.69,107.9,,-0.51%
6/30/2004,108.86,108.54,109.51,108.28,,0.61%
6/29/2004,108.2,108.1,108.73,107.9,,0.31%
6/28/2004,107.87,107.74,108.26,107.51,,0.24%
6/25/2004,107.61,107.4,108.01,107.17,,0.48%
6/24/2004,107.1,107.79,108.45,107.04,,-1.28%
6/23/2004,108.49,108.8,109.15,108.34,,-0.66%
6/22/2004,109.21,108.97,109.39,108.4,,0.31%
6/21/2004,108.87,108.82,108.96,108.28,,0.13%
6/18/2004,108.73,109.13,109.7,108.6,,-0.67%
6/17/2004,109.46,109.79,110.22,108.95,,-0.53%
6/16/2004,110.04,109.75,110.21,109.27,,0.48%
6/15/2004,109.51,110.23,111.33,109.3,,-1.36%
6/14/2004,111.02,110.73,111.41,110.13,,0.80%
6/11/2004,110.14,109.76,110.46,109.3,,0.82%
6/10/2004,109.24,109.73,110.47,109.19,,-0.92%
6/9/2004,110.25,110,110.56,108.69,,0.55%
6/8/2004,109.65,109.64,110.06,109.49,,0.08%
6/7/2004,109.56,110.26,110.87,109.5,,-1.52%
6/4/2004,111.25,111.18,111.71,110.43,,0.23%
6/3/2004,110.99,110.52,111.45,109.87,,0.89%
6/2/2004,110.01,110.27,110.9,109.87,,-0.52%
6/1/2004,110.59,109.96,110.7,109.28,,1.01%
5/31/2004,109.48,109.84,110.41,109.07,,-0.44%
5/28/2004,109.96,110.47,111.02,110,,-0.81%
5/27/2004,110.86,111.34,112.07,110.73,,-0.78%
5/26/2004,111.73,111.79,111.96,111.28,,-0.04%
5/25/2004,111.78,112.36,113.22,111.69,,-0.96%
5/24/2004,112.86,112.57,113.07,112.2,,0.40%
5/21/2004,112.41,112.56,113.02,111.81,,-0.31%
5/20/2004,112.76,112.78,113.78,112.68,,-0.18%
5/19/2004,112.96,113.55,114.16,112.53,,-1.14%
5/18/2004,114.26,114.29,114.66,113.45,,-0.07%
5/17/2004,114.34,114.25,114.63,113.05,,0.25%
5/14/2004,114.05,114.41,114.84,114.01,,-0.44%
5/13/2004,114.55,113.78,114.64,112.84,,1.40%
5/12/2004,112.97,112.96,113.36,112.49,,0.09%
5/11/2004,112.87,113.44,113.89,112.91,,-0.81%
5/10/2004,113.79,113.09,114.1,112.39,,1.34%
5/7/2004,112.28,111.07,112.46,109.8,,2.26%
5/6/2004,109.8,109.31,109.89,108.68,,0.99%
5/5/2004,108.72,109.06,109.56,108.36,,-0.55%
5/4/2004,109.32,109.79,110.53,109.28,,-0.82%
5/3/2004,110.22,110.32,110.67,109.82,,-0.13%
4/30/2004,110.36,110.18,110.59,109.87,,0.33%
4/29/2004,110,110,110.9,109.67,,-0.04%
4/28/2004,110.04,109.79,110.19,108.82,,0.47%
4/27/2004,109.52,109.09,109.79,108.41,,0.76%
4/26/2004,108.69,108.88,109.34,108.36,,-0.42%
4/23/2004,109.15,109.32,109.75,108.78,,-0.21%
4/22/2004,109.38,109.4,109.9,109.22,,0.07%
4/21/2004,109.3,109.11,109.71,108.67,,0.50%
4/20/2004,108.76,108.59,108.93,107.73,,0.36%
4/19/2004,108.37,108.08,108.65,107.72,,0.53%
4/16/2004,107.8,108,108.81,107.6,,-0.28%
4/15/2004,108.1,108.39,109.09,108.1,,-0.49%
4/14/2004,108.63,107.66,108.91,106.74,,1.89%
4/13/2004,106.61,106.07,106.99,105.09,,1.13%
4/12/2004,105.42,105.89,106.44,105.3,,-0.88%
4/9/2004,106.36,106.33,106.76,106.01,,0.13%
4/8/2004,106.22,105.79,106.45,105.33,,0.87%
4/7/2004,105.3,105.5,106.14,105.03,,-0.40%
4/6/2004,105.72,105.38,106.91,105.03,,0.76%
4/5/2004,104.92,104.79,105.41,104.23,,0.41%
4/2/2004,104.49,104.1,104.71,103.72,,0.77%
4/1/2004,103.69,103.96,104.46,103.54,,-0.55%
3/31/2004,104.26,104.98,105.92,103.56,,-1.33%
3/30/2004,105.66,105.66,106.17,105.45,,0.15%
3/29/2004,105.5,105.6,105.92,105.34,,-0.37%
3/26/2004,105.89,106.05,106.21,105.55,,-0.22%
3/25/2004,106.12,106.19,106.46,105.82,,-0.07%
3/24/2004,106.19,106.51,106.91,106.06,,-0.52%
3/23/2004,106.74,106.82,106.93,106.53,,-0.07%
3/22/2004,106.81,106.84,107.64,106.74,,0.08%
3/19/2004,106.72,106.78,107.28,106.65,,0.02%
3/18/2004,106.7,107.56,108.32,106.5,,-1.39%
3/17/2004,108.2,108.52,108.93,108.02,,-0.64%
3/16/2004,108.9,109.57,110.36,108.69,,-1.26%
3/15/2004,110.29,110.52,111.03,109.47,,-0.51%
3/12/2004,110.85,110.78,111.39,110.63,,0.01%
3/11/2004,110.84,110.79,111.1,110.48,,0.09%
3/10/2004,110.74,111.11,111.54,110.75,,-0.48%
3/9/2004,111.27,111.27,111.58,110.66,,0.11%
3/8/2004,111.15,111.64,112.28,111.14,,-0.78%
3/5/2004,112.02,111.59,112.25,111.01,,0.92%
3/4/2004,111,110.58,111.13,110.07,,0.89%
3/3/2004,110.02,110.08,110.5,110.01,,-0.07%
3/2/2004,110.1,109.53,110.36,108.94,,1.02%
3/1/2004,108.99,109.03,109.41,108.92,,-0.05%
2/27/2004,109.04,109.35,109.65,108.92,,-0.51%
2/26/2004,109.6,109.28,109.78,108.78,,0.51%
2/25/2004,109.04,108.6,109.11,108.08,,0.79%
2/24/2004,108.18,108.27,108.73,108.05,,-0.18%
2/23/2004,108.37,108.7,109.36,108.14,,-0.57%
2/20/2004,108.99,108.05,109.27,106.91,,1.77%
2/19/2004,107.09,106.83,107.39,106.34,,0.33%
2/18/2004,106.74,106.23,107.02,105.52,,1.05%
2/17/2004,105.63,105.59,105.96,105.45,,0.17%
2/16/2004,105.45,105.51,105.54,105.4,,-0.02%
2/13/2004,105.47,105.41,105.6,105.32,,0.09%
2/12/2004,105.38,105.43,105.53,105.3,,0.06%
2/11/2004,105.32,105.53,105.71,105.25,,-0.16%
2/10/2004,105.49,105.64,105.88,105.34,,-0.13%
2/9/2004,105.63,105.67,105.88,105.53,,0.04%
2/6/2004,105.59,105.65,106.74,105.39,,-0.25%
2/5/2004,105.85,105.63,106,105.42,,0.42%
2/4/2004,105.41,105.46,105.62,105.34,,-0.09%
2/3/2004,105.5,105.51,105.76,105.27,,-0.07%
2/2/2004,105.57,105.61,105.8,105.41,,-0.13%
1/30/2004,105.71,105.83,106.11,105.6,,-0.18%
1/29/2004,105.9,106.04,106.27,105.72,,-0.20%
1/28/2004,106.11,105.94,106.45,105.5,,0.47%
1/27/2004,105.61,105.96,106.4,105.5,,-0.65%
1/26/2004,106.3,106.51,106.73,105.91,,-0.38%
1/23/2004,106.71,106.79,106.79,106.29,,0.62%
1/22/2004,106.05,106.49,106.99,105.97,,-0.84%
1/21/2004,106.95,107.01,107.28,106.66,,-0.05%
1/20/2004,107,107.16,107.77,106.92,,-0.21%
1/19/2004,107.22,106.95,107.42,106.48,,0.56%
1/16/2004,106.62,106.5,106.94,105.81,,0.26%
1/15/2004,106.34,106.27,106.51,106.02,,0.08%
1/14/2004,106.25,106.2,106.34,105.95,,0.06%
1/13/2004,106.19,106.44,106.68,106.12,,-0.46%
1/12/2004,106.68,106.65,106.74,106.4,,0.10%
1/9/2004,106.57,106.48,107.73,106.16,,0.39%
1/8/2004,106.16,106.19,106.25,106.12,,-0.04%
1/7/2004,106.2,106.19,106.4,106.04,,0.02%
1/6/2004,106.18,106.23,106.38,106.09,,-0.06%
1/5/2004,106.24,106.64,107.2,106.07,,-0.74%
1/2/2004,107.03,107.26,107.45,106.78,,-0.37%
1/1/2004,107.43,107.38,107.49,107.18,,0.09%
12/31/2003,107.33,107.15,107.63,106.88,,0.27%
12/30/2003,107.04,107.06,107.14,106.91,,-0.04%
12/29/2003,107.08,107.19,107.37,106.89,,-0.35%
12/26/2003,107.46,107.35,107.55,106.96,,0.22%
12/25/2003,107.22,107.32,107.36,107.13,,-0.08%
12/24/2003,107.31,107.35,107.54,107.13,,-0.07%
12/23/2003,107.38,107.49,107.54,107.29,,-0.14%
12/22/2003,107.53,107.62,107.95,107.32,,-0.22%
12/19/2003,107.77,107.74,108.01,107.56,,0.25%
12/18/2003,107.5,107.52,108.07,107.35,,0.03%
12/17/2003,107.47,107.45,107.8,107.22,,-0.03%
12/16/2003,107.5,107.58,107.84,107.41,,-0.13%
12/15/2003,107.64,107.95,108.26,107.43,,-0.08%
12/12/2003,107.73,107.93,108.06,107.68,,-0.28%
12/11/2003,108.03,108.22,108.44,107.94,,-0.18%
12/10/2003,108.23,107.74,108.69,107.07,,1.23%
12/9/2003,106.92,107.33,107.54,106.88,,-0.35%
12/8/2003,107.3,107.53,107.77,107.12,,-0.34%
12/5/2003,107.67,107.96,108.4,107.6,,-0.48%
12/4/2003,108.19,108.24,108.42,107.98,,0.01%
12/3/2003,108.18,108.45,108.81,108.13,,-0.34%
12/2/2003,108.55,108.99,109.8,108.57,,-0.78%
12/1/2003,109.4,109.57,110.02,109.12,,-0.18%
11/28/2003,109.6,109.37,109.66,109.16,,0.48%
11/27/2003,109.08,109.07,109.28,108.91,,0.08%
11/26/2003,108.99,109.26,109.76,108.91,,-0.34%
11/25/2003,109.36,109.37,110.01,109.3,,-0.02%
11/24/2003,109.38,109.06,109.49,108.82,,0.59%
11/21/2003,108.74,108.9,109.36,108.66,,-0.17%
11/20/2003,108.93,109.17,109.25,108.72,,-0.28%
11/19/2003,109.24,108.64,109.38,107.73,,1.11%
11/18/2003,108.04,108.44,109.09,107.96,,-0.79%
11/17/2003,108.9,108.6,109.63,108.25,,0.54%
11/14/2003,108.31,108.26,108.51,107.97,,0.20%
11/13/2003,108.09,108.5,108.8,108.06,,-0.66%
11/12/2003,108.81,108.8,109.08,108.5,,0.13%
11/11/2003,108.67,108.78,109.09,108.5,,0.02%
11/10/2003,108.65,109.08,109.62,107.92,,-0.60%
11/7/2003,109.31,109.8,110.39,109.14,,-0.85%
11/6/2003,110.25,110.06,110.31,109.85,,0.36%
11/5/2003,109.85,109.73,110.07,109.51,,0.31%
11/4/2003,109.51,110.27,110.93,109.44,,-1.32%
11/3/2003,110.98,110.44,111.38,109.75,,1.00%
10/31/2003,109.88,109.34,110.18,108.63,,1.06%
10/30/2003,108.73,108.56,108.92,107.98,,0.39%
10/29/2003,108.31,108.28,108.37,107.86,,0.10%
10/28/2003,108.2,108.39,108.62,108.2,,-0.27%
10/27/2003,108.49,108.94,109.15,108.32,,-0.57%
10/24/2003,109.11,109.35,109.9,109.08,,-0.31%
10/23/2003,109.45,109.5,109.68,109.15,,0.44%
10/22/2003,108.97,109.23,109.7,108.87,,-0.43%
